batch_id,temperature_c,pressure_bar,mixing_time_min,mixing_speed_rpm,humidity_pct,ph_level,particle_size_um,active_ingredient_pct,moisture_content_pct,granulation_time_min,drying_temp_c,coating_thickness_um,tablet_hardness_n,dissolution_rate_pct,operator_experience_yr,shift,equipment_age_yr,raw_material_grade,batch_failed
BATCH-01648,63.15,2.508,28.8,148,47.5,6.58,128.2,101.628,2.833,31.3,55.4,128.1,75.1,78.42,1.8,1,1.9,1,0
BATCH-01649,70.57,2.951,42.7,125,33.7,5.88,255.4,97.953,2.658,29.9,54.6,184.4,62.8,95.35,3.1,2,0.5,0,0
BATCH-01650,79.79,2.046,42.5,126,34.1,6.67,254.4,99.869,3.402,53.5,65.1,181.4,77.5,77.21,2.5,1,7.7,1,0
BATCH-01651,74.01,3.26,51.3,111,50.6,6.94,145.4,96.267,3.428,24.7,65.9,132.0,83.6,79.9,6.6,1,2.7,1,0
BATCH-01652,62.85,2.755,45.5,101,50.6,6.57,260.4,94.403,2.654,24.6,54.0,140.6,67.6,80.5,1.9,1,3.7,1,0
BATCH-01653,56.15,3.015,51.2,128,43.6,5.8,215.3,95.887,1.286,35.6,56.7,138.4,86.4,90.95,3.8,0,5.3,1,0
BATCH-01654,85.59,2.171,52.0,106,52.8,6.29,206.4,93.124,3.924,25.2,55.6,116.7,59.6,78.56,20.0,0,4.3,0,1
BATCH-01655,65.47,2.927,66.5,165,33.3,7.67,264.6,101.168,2.945,27.7,43.7,126.3,63.3,70.6,2.9,0,5.3,0,0
BATCH-01656,65.11,1.954,41.8,88,41.4,7.66,253.8,98.322,2.013,21.3,52.6,174.5,78.3,93.7,4.0,0,5.7,0,0
BATCH-01657,64.81,2.945,35.6,158,61.5,6.27,226.1,96.613,2.825,33.9,66.2,162.6,90.3,81.44,3.5,1,3.6,0,0
BATCH-01658,66.58,2.586,47.5,117,45.7,7.2,218.9,98.679,1.291,34.0,49.8,156.8,93.0,76.45,8.1,2,1.8,1,0
BATCH-01659,63.85,2.777,37.0,127,46.3,6.09,224.7,98.284,3.344,27.5,69.8,116.6,104.2,78.96,1.6,0,1.1,0,0
BATCH-01660,60.41,1.912,59.8,141,68.1,7.64,184.0,98.931,1.323,35.7,63.2,152.5,74.4,98.73,0.9,0,9.3,0,1
BATCH-01661,60.63,2.052,42.2,104,31.0,6.95,197.8,99.814,2.323,15.1,57.8,92.4,78.1,79.74,7.0,0,14.0,0,1
BATCH-01662,64.74,2.799,39.3,142,53.0,7.37,163.9,97.565,2.696,24.3,58.9,171.1,64.5,84.01,2.7,0,1.8,0,0
BATCH-01663,60.65,2.026,40.3,52,61.6,5.77,186.7,96.68,3.331,28.6,48.6,156.5,61.2,81.42,12.3,0,0.5,1,0
BATCH-01664,59.3,2.732,52.2,102,41.8,7.21,185.3,99.242,2.585,20.6,53.1,116.4,83.4,75.14,5.2,0,1.0,1,0
BATCH-01665,65.85,1.816,43.4,97,53.6,6.8,174.6,99.203,3.008,16.0,65.1,190.4,68.4,79.06,4.2,0,4.4,0,0
BATCH-01666,62.96,2.924,38.6,89,35.2,7.31,205.5,98.151,2.477,27.5,50.7,105.1,98.5,74.59,0.5,2,0.8,1,1
BATCH-01667,77.03,1.884,61.7,115,38.1,7.35,187.0,101.266,2.474,35.6,62.4,163.3,58.1,92.65,6.6,0,6.1,0,0
BATCH-01668,43.79,2.776,36.4,130,48.8,6.84,220.1,97.343,2.568,40.3,45.4,163.9,87.3,85.81,5.8,1,10.3,1,1
BATCH-01669,73.73,2.813,45.4,138,53.0,6.44,135.1,96.65,2.349,25.6,46.6,119.0,64.9,100.0,5.1,1,13.3,0,0
BATCH-01670,74.97,2.152,51.5,126,56.2,7.27,195.5,98.627,1.151,35.9,68.3,149.1,67.7,79.33,1.6,0,0.5,1,0
BATCH-01671,48.41,2.791,28.7,103,60.7,6.76,205.3,96.988,1.885,35.1,54.9,109.1,88.1,78.13,14.7,2,12.7,0,0
BATCH-01672,62.26,2.63,49.8,129,44.3,6.28,187.6,98.743,2.696,39.7,51.2,80.0,69.9,97.27,1.9,1,5.4,1,0
BATCH-01673,62.03,2.231,34.4,123,56.9,6.25,193.1,96.75,2.301,27.2,64.5,123.3,72.3,93.46,0.8,0,0.5,0,0
BATCH-01674,53.74,1.996,53.2,143,41.6,5.91,136.6,97.4,2.375,15.6,63.7,134.6,67.8,88.08,20.0,0,2.1,0,0
BATCH-01675,58.78,1.519,35.4,139,54.0,6.49,214.3,100.836,2.241,30.6,61.4,166.1,106.8,76.09,6.9,1,4.8,0,0
BATCH-01676,56.12,2.675,51.9,121,47.1,7.46,225.9,97.392,1.809,21.9,51.0,151.7,70.7,98.96,2.7,0,12.6,0,0
BATCH-01677,79.02,1.718,56.1,98,49.5,6.91,219.7,96.802,2.106,24.2,53.0,152.3,80.8,84.42,13.7,0,0.7,1,0
BATCH-01678,72.49,2.548,53.6,104,49.2,6.48,241.5,99.756,2.255,27.6,57.2,124.6,77.0,81.55,0.5,0,0.5,0,0
BATCH-01679,75.17,2.368,47.5,106,29.0,7.28,208.1,96.423,2.504,27.3,59.9,136.7,83.3,94.14,0.5,0,2.6,1,0
BATCH-01680,70.77,2.84,42.7,112,33.8,6.3,219.1,96.961,2.815,31.1,51.4,126.8,70.8,84.82,5.7,1,13.8,1,0
BATCH-01681,55.97,2.349,39.2,127,46.0,6.86,206.2,98.865,2.356,35.6,56.2,119.4,77.0,75.67,1.0,2,14.2,0,0
BATCH-01682,60.8,2.335,59.7,138,28.1,6.69,227.5,99.408,1.676,27.1,56.9,135.2,85.9,85.32,12.5,1,1.0,0,0
BATCH-01683,68.91,2.866,38.0,119,53.3,7.27,136.9,99.831,1.382,33.2,64.0,151.9,67.1,78.75,9.2,0,1.5,1,0
BATCH-01684,55.22,2.668,34.6,120,53.7,5.85,164.3,96.879,4.578,30.1,60.3,135.7,96.3,60.93,1.8,2,9.5,0,1
BATCH-01685,70.7,2.658,51.7,124,48.3,6.29,263.5,98.894,1.596,37.5,44.5,141.9,97.8,77.95,11.0,1,5.3,0,0
BATCH-01686,63.08,2.735,37.0,107,33.8,5.82,101.6,97.301,2.085,28.5,53.5,167.4,89.1,80.78,0.5,1,14.3,1,0
BATCH-01687,62.0,1.732,35.5,97,58.8,6.64,194.4,97.092,2.914,29.4,48.5,137.5,81.0,75.75,4.0,0,8.9,0,0
BATCH-01688,70.69,2.878,30.6,76,65.4,7.53,246.9,99.805,2.789,27.0,59.0,116.7,40.0,89.6,13.7,0,1.0,0,0
BATCH-01689,68.55,2.806,40.2,103,46.5,6.5,196.3,97.176,2.917,28.7,61.5,164.1,86.4,78.78,9.7,2,5.7,0,0
BATCH-01690,62.11,1.992,44.2,132,50.1,6.49,183.8,98.417,2.146,23.7,55.7,156.6,74.1,88.83,2.2,0,0.5,1,0
BATCH-01691,74.27,2.378,47.4,102,47.0,7.32,205.2,98.233,2.691,22.9,53.1,158.2,76.3,75.13,1.0,1,6.8,0,0
BATCH-01692,56.35,2.48,54.5,114,50.3,7.44,185.9,96.394,2.549,36.2,55.5,165.6,51.5,92.27,1.2,1,3.7,1,1
BATCH-01693,69.93,2.433,50.3,132,43.8,6.75,201.2,99.449,2.25,21.3,56.5,161.4,87.4,74.79,3.6,0,12.5,0,0
BATCH-01694,69.74,2.667,43.1,133,44.7,7.21,172.7,98.84,2.696,27.4,50.5,150.7,58.3,66.27,4.5,1,12.9,0,1
BATCH-01695,62.52,3.216,43.0,93,54.1,6.15,244.3,95.021,3.344,38.1,46.5,209.8,81.8,94.9,0.5,0,0.5,1,0
BATCH-01696,67.61,3.041,50.1,145,68.5,7.63,256.9,98.416,2.482,27.2,40.6,117.9,93.6,78.15,2.7,1,0.7,0,0
BATCH-01697,54.99,1.844,57.7,148,31.0,8.09,194.7,96.841,2.488,36.6,63.9,135.3,73.0,99.06,8.9,2,2.6,0,1
BATCH-01698,72.39,2.811,46.3,92,44.0,7.11,144.5,99.646,3.355,25.3,58.5,174.2,98.2,89.52,2.9,2,8.5,0,0
BATCH-01699,63.52,3.164,40.3,99,33.2,5.55,179.0,95.832,3.269,21.6,57.5,153.6,68.8,91.32,0.9,2,6.7,1,0
BATCH-01700,60.82,2.693,35.1,150,60.9,6.47,192.6,97.465,3.767,17.2,63.9,168.9,89.0,93.36,15.5,1,13.3,0,0
BATCH-01701,73.39,3.045,30.5,116,39.1,7.17,220.2,98.543,1.095,40.5,46.2,154.2,60.4,85.9,1.5,1,3.9,1,1
BATCH-01702,59.37,3.506,51.7,65,30.6,6.55,159.7,98.082,3.224,20.9,42.9,184.4,95.5,85.99,8.0,1,1.2,0,1
BATCH-01703,53.73,3.012,50.8,85,51.4,7.56,169.2,99.144,2.981,36.0,57.7,124.8,93.1,95.25,1.1,0,0.5,0,0
BATCH-01704,52.55,2.625,50.8,114,62.4,7.15,220.4,95.722,1.791,22.0,57.1,183.6,87.0,85.89,2.8,0,1.0,0,0
BATCH-01705,69.85,3.023,43.7,91,51.6,6.38,237.6,100.478,2.701,40.5,42.9,179.3,74.1,79.17,3.4,1,4.5,1,0
BATCH-01706,54.76,2.572,59.1,110,47.0,6.82,175.1,98.788,3.341,47.7,57.5,119.7,59.0,89.69,3.5,0,10.4,1,0
BATCH-01707,79.04,2.512,40.2,121,49.1,6.26,146.7,100.04,1.837,16.5,52.2,165.8,74.1,68.09,3.6,2,1.5,1,0
BATCH-01708,48.34,2.324,54.6,157,59.1,6.69,331.4,99.311,2.854,21.3,49.4,148.9,96.7,95.56,1.3,0,8.3,0,0
BATCH-01709,78.57,3.282,44.6,113,36.3,6.47,231.3,97.983,3.197,36.2,52.7,134.8,81.9,95.72,3.6,0,2.0,0,0
BATCH-01710,66.69,2.091,38.9,147,43.9,7.5,189.3,96.074,1.643,34.1,37.9,102.8,56.7,94.59,3.3,0,1.5,1,0
BATCH-01711,64.23,3.266,50.9,156,40.5,8.07,234.8,97.155,2.386,36.2,50.9,124.7,63.1,94.28,1.2,2,2.8,1,0
BATCH-01712,60.64,2.75,49.1,156,33.3,5.94,195.0,100.384,2.741,25.4,50.1,167.7,98.8,84.33,20.0,2,2.3,1,0
BATCH-01713,68.19,1.8,48.6,127,41.7,5.65,234.7,100.078,1.863,45.9,58.9,170.3,87.3,84.15,10.0,0,9.8,0,0
BATCH-01714,64.7,2.684,45.8,71,56.1,6.65,206.4,97.071,1.797,30.9,53.9,144.7,61.5,75.16,10.9,1,2.5,1,0
BATCH-01715,73.83,1.45,44.6,132,50.7,5.89,203.7,93.773,2.392,20.3,59.5,170.4,53.5,98.98,5.8,1,1.3,0,1
BATCH-01716,65.91,2.813,68.9,146,51.4,6.83,195.5,97.681,3.141,28.0,37.2,173.6,70.6,81.12,0.9,1,7.4,0,0
BATCH-01717,66.2,2.943,56.8,118,46.5,7.25,142.1,97.568,3.015,20.4,49.1,153.9,52.2,87.72,4.2,1,15.0,1,0
BATCH-01718,62.09,2.204,52.2,164,50.2,7.7,277.5,97.625,1.811,42.7,58.9,131.9,77.7,87.03,8.6,0,4.2,1,0
BATCH-01719,64.54,2.562,46.1,141,37.0,6.92,162.3,98.793,3.022,24.7,52.8,161.0,116.8,74.28,0.5,1,1.2,0,0
BATCH-01720,67.46,3.477,55.1,134,41.9,6.68,145.6,99.314,1.831,33.9,60.9,162.2,56.0,71.04,3.4,0,1.1,1,0
BATCH-01721,51.32,2.247,50.2,147,46.9,5.61,191.5,99.485,1.212,26.2,42.4,166.8,77.2,85.04,2.5,0,0.5,0,0
BATCH-01722,54.21,1.971,45.3,128,47.8,6.82,161.5,98.669,2.206,25.1,60.1,171.6,99.7,81.37,1.2,0,0.5,0,0
BATCH-01723,70.95,3.241,42.0,58,48.2,6.84,197.9,95.299,3.398,14.7,50.5,115.9,91.2,84.28,2.4,0,9.9,1,0
BATCH-01724,66.37,3.481,44.2,108,43.6,7.18,227.5,97.488,3.025,34.8,49.8,137.3,77.8,93.52,20.0,1,0.5,0,0
BATCH-01725,63.53,2.502,15.0,150,41.2,6.37,239.8,101.456,2.499,40.4,61.9,102.5,77.8,86.8,6.4,0,2.6,0,1
BATCH-01726,65.15,3.006,47.1,100,76.6,6.54,232.6,98.561,2.167,22.7,63.1,168.7,62.7,91.07,1.8,1,4.8,0,1
BATCH-01727,67.78,3.171,40.1,114,54.1,5.91,187.8,98.552,2.188,17.6,62.2,144.7,76.0,88.56,4.6,1,7.6,0,1
BATCH-01728,60.68,2.129,60.9,94,49.1,5.43,202.0,98.539,2.587,36.4,69.3,160.8,83.7,82.47,1.4,2,0.8,0,1
BATCH-01729,58.77,2.257,45.2,165,42.7,6.13,216.3,98.623,1.645,16.8,63.9,113.1,96.6,76.99,4.7,1,2.3,1,0
BATCH-01730,66.57,3.115,33.1,162,40.5,5.86,129.7,94.425,2.222,39.8,49.4,185.0,70.7,87.12,11.3,2,1.2,0,1
BATCH-01731,57.17,3.343,44.5,98,43.7,7.0,222.8,97.641,2.328,22.8,56.0,120.1,77.2,85.67,4.1,0,1.2,0,0
BATCH-01732,68.27,2.781,34.5,124,47.9,6.49,141.7,97.943,1.419,21.2,52.5,169.4,65.8,92.32,6.6,1,1.4,1,0
BATCH-01733,51.38,2.06,49.7,103,26.2,6.48,281.6,99.922,1.829,32.0,69.2,152.9,83.4,83.79,3.0,0,3.5,1,0
BATCH-01734,73.23,3.494,47.9,135,29.3,6.21,183.8,98.072,2.828,21.7,62.7,145.3,91.8,82.62,3.7,1,0.5,1,0
BATCH-01735,68.78,2.235,54.6,133,38.6,4.86,192.6,95.53,2.508,24.3,53.7,143.2,89.4,83.16,5.9,0,2.1,0,0
BATCH-01736,67.05,2.332,37.1,140,47.1,7.7,169.2,98.645,2.253,32.8,61.1,134.0,62.4,77.65,8.4,1,0.8,0,0
BATCH-01737,72.86,2.671,45.3,128,42.6,6.2,174.8,96.794,1.771,10.6,46.4,182.4,82.2,96.58,5.4,0,13.7,1,0
BATCH-01738,78.32,3.277,31.3,193,59.8,6.55,291.0,96.175,3.761,43.1,56.8,150.3,69.8,94.12,19.0,0,3.5,0,0
BATCH-01739,73.11,2.927,52.0,94,30.2,5.93,237.6,96.749,1.83,30.3,48.4,118.3,95.2,75.3,8.6,1,8.1,0,1
BATCH-01740,50.27,2.707,50.2,77,37.5,7.38,138.0,98.814,2.701,19.7,43.2,140.4,77.6,91.43,7.5,2,0.9,1,0
BATCH-01741,54.76,2.732,50.0,110,60.2,6.89,260.2,99.888,2.11,21.9,60.5,153.2,57.2,70.24,9.3,0,6.6,0,0
BATCH-01742,60.0,2.522,45.0,81,46.3,6.3,247.7,98.724,2.529,37.9,61.4,172.4,76.7,92.88,1.7,2,2.1,1,1
BATCH-01743,65.21,2.779,49.1,83,53.8,6.56,188.8,98.948,2.866,34.8,58.2,134.9,86.9,79.43,2.8,0,0.8,1,0
BATCH-01744,69.14,1.235,61.0,95,65.5,7.81,212.3,98.71,1.404,41.1,53.7,136.6,83.7,87.88,4.2,1,5.7,1,0
BATCH-01745,59.19,2.352,42.1,97,38.1,6.76,199.4,98.152,2.495,24.5,46.1,150.6,72.3,69.56,3.1,2,5.7,1,0
BATCH-01746,66.49,2.621,46.4,96,44.0,6.69,278.9,99.045,3.453,32.4,46.9,171.8,71.2,75.41,9.4,0,15.0,0,0
BATCH-01747,58.96,1.924,34.1,133,42.3,6.24,168.1,94.372,3.909,33.4,48.2,115.8,65.2,88.75,0.5,0,6.1,1,0
BATCH-01748,60.11,2.693,36.3,107,25.5,5.66,205.8,98.167,2.396,35.6,53.4,162.6,74.1,79.39,1.2,0,0.6,1,0
BATCH-01749,53.75,2.398,46.0,116,41.9,6.7,182.9,96.433,2.533,39.0,62.5,138.4,67.2,78.28,10.7,0,1.6,0,0
BATCH-01750,57.61,3.378,56.0,142,53.8,7.0,142.7,99.744,4.269,24.3,62.4,141.9,94.6,96.17,0.5,1,2.4,1,0
BATCH-01751,54.19,3.287,42.4,101,50.4,7.46,287.7,97.779,3.408,29.1,43.5,200.0,66.5,100.0,1.3,1,0.5,1,0
BATCH-01752,57.19,2.267,42.6,113,51.2,5.45,152.7,98.046,2.006,25.1,50.1,145.1,81.8,92.5,2.2,2,6.2,1,0
BATCH-01753,73.43,2.425,40.9,129,41.2,6.12,208.8,95.742,2.005,29.6,50.0,168.9,80.8,76.26,6.9,0,3.0,1,0
BATCH-01754,57.4,2.463,39.7,71,38.4,6.45,130.4,99.525,3.265,35.6,37.3,168.0,94.2,99.11,4.1,1,11.6,0,0
BATCH-01755,86.06,2.274,47.9,60,57.7,6.8,184.0,98.941,1.691,16.8,59.0,120.5,96.3,72.51,15.5,0,3.6,0,1
BATCH-01756,68.95,2.598,30.0,129,40.0,6.71,216.9,98.835,3.37,38.9,53.3,103.9,90.4,82.56,1.3,2,3.0,0,1
BATCH-01757,66.48,2.121,57.8,132,47.9,6.73,167.0,96.78,2.767,20.9,54.2,170.5,85.3,85.44,10.3,0,0.5,0,0
BATCH-01758,58.13,1.935,38.3,172,46.6,7.04,223.5,96.84,2.914,27.5,64.4,122.9,64.3,100.0,1.7,2,0.6,0,1
BATCH-01759,70.6,2.811,52.2,124,59.6,6.26,189.2,98.335,2.295,40.0,55.6,108.4,64.0,92.3,1.4,0,7.6,0,1
BATCH-01760,60.39,2.815,32.3,140,54.7,7.36,246.4,96.958,1.996,32.6,52.0,175.7,67.3,81.29,3.4,1,15.0,1,0
BATCH-01761,65.98,2.098,51.7,115,32.0,7.06,254.5,98.652,3.67,32.7,59.0,124.5,91.3,77.44,0.5,0,2.1,0,0
BATCH-01762,85.48,2.948,51.7,127,33.1,6.61,176.5,94.759,2.303,20.6,62.4,130.7,81.1,93.02,2.4,2,6.6,0,1
BATCH-01763,64.23,2.184,48.8,162,50.8,7.76,203.1,97.269,2.171,21.6,57.1,199.4,93.0,80.73,2.2,1,4.0,0,0
BATCH-01764,74.19,2.627,35.1,67,44.4,7.73,207.3,100.695,2.436,37.5,59.8,108.5,95.0,86.73,0.9,1,12.8,1,0
BATCH-01765,59.37,2.91,47.5,130,40.4,7.36,224.8,98.659,2.654,25.3,54.0,118.6,69.1,74.04,9.9,1,1.1,1,0
BATCH-01766,64.72,2.483,33.2,173,55.2,4.99,200.6,98.25,1.675,26.0,54.4,138.5,80.5,89.55,2.4,0,3.1,1,1
BATCH-01767,79.17,2.727,42.5,127,46.9,7.75,207.6,100.978,2.048,37.7,55.8,144.0,79.8,88.91,20.0,0,2.1,0,0
BATCH-01768,59.98,2.242,55.3,161,45.5,7.28,190.3,94.496,2.006,21.6,49.7,127.7,75.1,75.07,11.5,2,3.1,0,0
BATCH-01769,79.5,2.402,53.0,104,52.8,8.0,204.6,96.777,3.176,32.2,51.0,121.0,72.0,93.25,1.1,0,1.3,1,0
BATCH-01770,70.66,2.397,45.2,119,41.2,7.54,251.9,97.398,1.791,30.3,64.6,187.7,97.8,89.44,3.5,2,2.8,0,0
BATCH-01771,60.5,2.127,35.3,121,60.7,7.75,225.8,99.288,1.095,30.0,69.1,156.6,80.8,90.92,4.6,1,3.9,1,0
BATCH-01772,70.06,2.412,51.5,65,37.1,7.33,228.1,99.313,0.926,25.9,66.1,164.6,80.2,81.97,8.5,0,0.5,0,0
BATCH-01773,72.78,1.726,45.2,91,51.6,7.61,228.9,96.701,1.324,25.4,45.7,146.6,68.0,86.43,10.8,1,5.4,0,0
BATCH-01774,69.97,2.254,21.8,93,59.3,8.0,193.8,99.497,3.589,21.4,45.1,157.2,90.1,85.51,4.9,1,4.9,0,0
BATCH-01775,52.44,2.358,52.8,141,31.2,6.93,212.8,97.395,2.513,33.9,46.7,173.3,64.9,83.81,0.5,1,8.5,1,0
BATCH-01776,59.18,2.372,44.8,142,41.6,5.86,156.6,99.817,2.901,24.7,55.9,125.1,86.8,86.36,3.3,2,2.2,0,0
BATCH-01777,63.02,2.379,57.0,128,56.4,6.62,250.8,96.451,2.929,37.7,35.3,156.6,87.2,95.05,10.8,0,0.5,0,0
BATCH-01778,64.4,2.469,34.0,141,56.6,7.03,88.7,97.815,2.545,28.2,50.9,167.4,73.8,93.6,6.3,2,2.5,0,0
BATCH-01779,69.97,2.74,15.0,116,43.3,6.84,196.5,97.265,2.44,21.5,64.8,188.6,84.8,75.55,10.2,0,0.6,0,0
BATCH-01780,66.42,2.937,47.8,150,37.7,6.05,245.6,99.584,3.336,28.1,61.9,198.7,82.8,92.88,5.6,2,4.2,1,0
BATCH-01781,54.32,2.175,47.9,120,54.6,5.82,145.4,97.216,2.617,26.7,51.4,151.7,79.4,94.53,0.5,0,0.5,0,0
BATCH-01782,68.04,1.898,28.1,121,56.8,6.36,216.0,97.936,3.619,38.1,52.0,178.5,80.2,83.79,17.2,0,1.9,0,0
BATCH-01783,69.88,1.979,35.2,113,33.4,7.28,172.8,98.76,2.997,27.0,59.0,83.2,80.9,89.07,12.5,1,0.5,0,0
BATCH-01784,69.48,2.256,72.6,137,33.0,7.75,185.2,98.818,2.006,27.8,61.5,188.8,81.9,88.95,0.7,0,0.5,0,0
BATCH-01785,73.65,2.324,41.9,109,47.3,7.35,237.8,99.33,2.102,41.3,51.3,131.9,80.9,78.2,0.6,2,12.9,0,0
BATCH-01786,71.67,2.115,52.3,144,51.3,7.43,207.9,98.317,1.918,34.1,53.4,144.0,63.4,81.94,3.9,0,15.0,0,0
BATCH-01787,68.67,1.852,38.5,92,42.0,6.75,118.6,97.373,3.474,43.3,51.0,161.0,77.7,91.01,7.1,0,3.2,1,0
BATCH-01788,64.44,2.272,24.1,93,51.8,5.75,160.9,97.475,2.176,40.1,45.7,146.2,84.0,81.03,2.4,0,1.1,1,0
BATCH-01789,51.71,2.591,43.3,137,37.9,6.53,239.0,98.039,1.861,22.9,53.5,154.9,81.5,92.8,0.7,0,9.7,0,1
BATCH-01790,68.44,2.798,42.3,118,23.9,6.64,218.0,98.374,2.756,37.9,52.9,189.7,94.3,95.44,3.6,1,10.3,1,0
BATCH-01791,66.66,2.221,41.0,109,40.8,6.5,269.9,97.779,2.422,42.2,46.2,140.4,89.3,94.15,2.1,1,7.7,1,0
BATCH-01792,67.17,2.294,43.9,142,45.6,6.83,267.3,98.029,2.736,42.3,59.5,122.8,66.9,100.0,2.2,0,3.1,0,0
BATCH-01793,54.79,2.037,47.6,105,42.2,7.06,186.3,95.724,4.012,37.9,58.4,195.3,77.5,84.27,5.2,0,0.5,0,0
BATCH-01794,56.35,2.484,43.5,115,33.4,7.31,300.1,99.001,3.23,37.7,59.9,163.2,75.3,86.42,10.8,0,0.5,1,0
BATCH-01795,73.43,2.076,32.4,155,26.8,6.63,201.0,98.272,2.522,27.6,49.6,198.1,79.9,87.57,4.1,0,9.1,1,0
BATCH-01796,64.68,2.787,49.9,158,39.9,5.66,161.5,99.503,1.373,23.3,41.1,171.6,80.0,84.52,5.8,1,8.3,0,0
BATCH-01797,70.45,1.607,25.5,159,54.0,6.51,174.7,98.0,2.1,27.2,58.3,116.9,89.2,89.34,5.4,1,2.3,0,1
BATCH-01798,65.23,2.32,24.5,113,57.6,6.83,109.7,95.392,3.069,16.7,50.4,166.1,82.7,71.31,4.0,1,1.6,0,0
BATCH-01799,65.24,2.651,52.4,151,56.9,7.53,264.3,97.462,1.563,40.7,48.8,125.4,98.5,86.64,1.9,2,4.1,0,0
BATCH-01800,72.51,2.592,50.1,96,36.8,6.46,263.8,97.7,4.213,27.7,46.2,150.2,83.6,73.98,2.4,2,6.6,1,0
BATCH-01801,60.87,3.847,44.4,97,33.5,7.11,159.4,99.114,2.512,40.3,53.1,148.1,67.5,77.3,1.9,0,5.3,1,0
BATCH-01802,65.77,2.675,31.0,61,50.0,6.97,190.9,94.895,2.539,20.1,66.0,109.6,73.0,90.86,12.5,0,3.8,1,0
BATCH-01803,61.3,1.998,37.9,162,51.4,6.83,203.8,98.062,1.967,38.7,51.5,129.7,89.1,83.41,8.8,2,1.1,0,0
BATCH-01804,61.52,2.452,42.4,98,49.0,7.36,161.6,98.771,2.897,26.0,47.4,205.1,55.8,90.58,4.3,1,1.2,0,0
BATCH-01805,62.53,1.612,29.0,117,24.9,6.4,129.8,97.008,1.574,19.7,59.6,156.0,59.8,83.23,12.2,0,5.2,1,1
BATCH-01806,66.78,2.46,37.6,97,36.3,6.45,191.6,98.112,4.232,43.0,56.2,145.6,80.2,93.85,10.9,1,6.5,0,0
BATCH-01807,61.17,2.083,51.5,137,44.7,6.79,187.2,97.059,3.554,38.9,40.2,195.3,94.3,83.09,13.1,2,0.5,1,0
BATCH-01808,75.05,2.958,59.3,111,49.9,6.42,184.5,96.906,3.287,31.7,59.6,140.1,99.6,69.36,1.3,2,0.8,1,1
BATCH-01809,57.84,2.225,40.8,87,52.7,7.1,208.9,97.387,1.388,30.3,69.9,147.7,76.7,86.8,6.3,0,4.6,1,0
BATCH-01810,63.51,2.442,52.6,131,46.4,6.37,257.2,96.934,2.664,33.5,36.8,174.8,95.9,67.65,4.7,2,2.0,1,0
BATCH-01811,61.48,2.182,25.9,84,48.3,6.94,187.9,99.025,3.467,31.6,46.4,140.0,81.1,73.38,6.6,2,3.3,1,0
BATCH-01812,76.58,3.369,51.6,99,45.8,6.74,206.8,96.898,2.974,23.7,35.1,131.3,57.0,77.94,1.5,0,3.8,0,0
BATCH-01813,66.57,2.339,37.0,67,51.9,6.93,229.1,96.646,1.698,26.7,54.5,93.7,79.9,76.94,5.9,2,6.0,1,0
BATCH-01814,73.25,3.416,48.1,84,48.1,6.52,222.2,100.652,1.98,45.7,61.9,126.6,70.7,80.64,2.6,2,6.6,0,0
BATCH-01815,53.12,2.907,42.5,124,45.7,6.6,175.4,99.441,2.138,51.4,55.7,126.3,93.8,76.66,9.0,0,1.3,1,0
BATCH-01816,67.14,2.741,58.2,71,42.3,6.86,203.9,95.208,2.017,42.5,64.7,154.0,79.6,73.75,7.9,1,3.1,0,0
BATCH-01817,72.12,2.684,36.3,83,45.8,6.92,221.9,96.853,3.723,33.8,60.8,134.7,60.8,97.33,1.2,0,0.5,0,0
BATCH-01818,65.66,2.697,51.3,120,49.8,6.8,154.9,98.364,0.963,27.3,66.9,204.0,57.5,79.57,1.0,1,7.4,1,0
BATCH-01819,73.52,1.536,42.2,106,47.7,7.82,250.5,98.486,3.025,23.6,63.1,123.6,79.7,67.15,6.3,2,7.5,1,0
BATCH-01820,60.86,2.361,43.4,170,48.8,6.21,257.3,95.764,1.466,24.1,52.2,185.0,43.7,82.11,4.0,0,1.4,1,0
BATCH-01821,76.27,2.923,43.2,166,58.4,6.76,171.1,99.738,1.731,25.6,55.5,155.5,72.2,76.0,4.1,0,0.7,0,0
BATCH-01822,83.39,2.476,36.5,98,47.7,5.86,207.7,99.238,0.892,47.2,48.9,170.2,83.5,77.92,7.0,2,0.5,1,1
BATCH-01823,62.1,1.797,44.9,134,38.5,7.02,225.7,98.723,2.061,44.5,53.4,168.7,64.1,90.68,9.7,2,3.4,0,0
BATCH-01824,61.44,2.474,44.4,139,53.8,6.13,178.2,100.035,3.709,36.0,55.4,94.5,94.9,81.41,1.4,0,0.5,0,1
BATCH-01825,76.63,3.352,47.4,105,31.3,6.63,219.3,98.678,2.712,22.3,54.4,149.7,97.9,75.78,4.1,2,4.6,1,0
BATCH-01826,77.64,3.123,45.8,83,34.2,6.58,206.5,98.673,1.541,37.1,64.4,143.4,64.7,88.57,8.8,0,4.5,1,0
BATCH-01827,60.82,2.469,53.0,120,48.4,6.97,141.3,100.337,3.314,28.1,52.7,121.7,75.5,94.2,10.3,0,3.8,0,0
BATCH-01828,61.64,2.976,54.2,116,50.2,6.47,218.4,99.652,3.485,12.8,48.5,161.5,94.9,89.29,1.7,1,8.4,0,0
BATCH-01829,62.75,2.317,34.5,109,32.5,6.44,156.0,96.738,2.583,32.3,48.9,192.9,80.0,65.37,0.5,1,1.9,1,0
